967,ПАО Вымпел-Коммуникации,Самарская обл.,9170000 - 9179999
967,ПАО Вымпел-Коммуникации,Кировская обл.,9160000 - 9169999
967,ОАО МТТ,Краснодарский край,9150000 - 9159999
967,ПАО Вымпел-Коммуникации,Республика Саха /Якутия/,9100000 - 9149999
967,ПАО Вымпел-Коммуникации,Свердловская обл.,9070000 - 9099999
967,ПАО Вымпел-Коммуникации,Пермский край,9000000 - 9069999
967,ПАО Вымпел-Коммуникации,Ханты-Мансийский АО - Югра,8960000 - 8999999
967,ПАО Вымпел-Коммуникации,Ямало-Ненецкий АО,8900000 - 8959999
967,ПАО Вымпел-Коммуникации,Ханты-Мансийский АО - Югра,8800000 - 8899999
967,ПАО Вымпел-Коммуникации,Пермский край,8780000 - 8799999
967,ПАО Вымпел-Коммуникации,Удмуртская Республика,8750000 - 8779999
967,ПАО Вымпел-Коммуникации,Пермский край,8730000 - 8749999
967,ПАО Вымпел-Коммуникации,Республика Татарстан,8710000 - 8729999
967,ПАО Вымпел-Коммуникации,Свердловская обл.,8700000 - 8709999
967,ПАО Вымпел-Коммуникации,Челябинская обл.,8600000 - 8699999
967,ПАО Вымпел-Коммуникации,Свердловская обл.,8500000 - 8599999
967,ПАО Вымпел-Коммуникации,Республика Ингушетия,8420000 - 8429999
967,ПАО Вымпел-Коммуникации,Астраханская обл.,8200000 - 8419999
967,ПАО Вымпел-Коммуникации,Самарская обл.,8190000 - 8199999
967,ПАО Вымпел-Коммуникации,Саратовская обл.,8000000 - 8129999
967,ПАО Вымпел-Коммуникации,Чувашская Республика,7900000 - 7999999
967,ПАО Вымпел-Коммуникации,Республика Башкортостан,7880000 - 7899999
967,ООО Новые мобильные коммуникации,Ярославская обл.,7824000 - 7824499
967,ООО Новые мобильные коммуникации,Ульяновская обл.,7823500 - 7823999
967,ООО Новые мобильные коммуникации,Тверская обл.,7823000 - 7823499
967,ООО Новые мобильные коммуникации,Тамбовская обл.,7822500 - 7822999
967,ООО Новые мобильные коммуникации,Республика Адыгея,7822000 - 7822499
967,ООО Новые мобильные коммуникации,Смоленская обл.,7821500 - 7821999
967,ООО Новые мобильные коммуникации,Сахалинская обл.,7821000 - 7821499
967,ООО Новые мобильные коммуникации,Рязанская обл.,7820500 - 7820999
967,ООО Новые мобильные коммуникации,Республика Хакасия,7820000 - 7820499
967,ООО Новые мобильные коммуникации,Республика Тыва,7819500 - 7819999
967,ООО Новые мобильные коммуникации,Республика Мордовия,7819000 - 7819499
967,ООО Новые мобильные коммуникации,Республика Карелия,7818500 - 7818999
967,ООО Новые мобильные коммуникации,Республика Алтай,7818000 - 7818499
967,ООО Новые мобильные коммуникации,Псковская обл.,7817500 - 7817999
967,ООО Новые мобильные коммуникации,Пензенская обл.,7817000 - 7817499
967,ООО Новые мобильные коммуникации,Орловская обл.,7816500 - 7816999
967,ООО Новые мобильные коммуникации,Новгородская обл.,7816000 - 7816499
967,ООО Новые мобильные коммуникации,Мурманская обл.,7815500 - 7815999
967,ООО Новые мобильные коммуникации,Магаданская обл.,7815000 - 7815499
967,ООО Новые мобильные коммуникации,Курская обл.,7814500 - 7814999
967,ООО Новые мобильные коммуникации,Курганская обл.,7814000 - 7814499
967,ООО Новые мобильные коммуникации,Костромская обл.,7813500 - 7813999
967,ООО Новые мобильные коммуникации,Кировская обл.,7813000 - 7813499
967,ООО Новые мобильные коммуникации,Камчатский край,7812500 - 7812999
967,ООО Новые мобильные коммуникации,Калужская обл.,7812000 - 7812499
967,ООО Новые мобильные коммуникации,Ивановская обл.,7811500 - 7811999
967,ООО Новые мобильные коммуникации,Еврейская автономная обл.,7811000 - 7811499
967,ООО Новые мобильные коммуникации,Владимирская обл.,7810500 - 7810999
967,ООО Новые мобильные коммуникации,Архангельская обл.,7810000 - 7810499
967,ПАО Вымпел-Коммуникации,Республика Татарстан,7780000 - 7809999
967,ПАО Вымпел-Коммуникации,Оренбургская обл.,7750000 - 7779999
967,ПАО Вымпел-Коммуникации,Ульяновская обл.,7740000 - 7749999
967,ПАО Вымпел-Коммуникации,Республика Татарстан,7720000 - 7739999
967,ПАО Вымпел-Коммуникации,Ульяновская обл.,7710000 - 7719999
967,ПАО Вымпел-Коммуникации,Республика Татарстан,7700000 - 7709999
967,ПАО Вымпел-Коммуникации,Самарская обл.,7600000 - 7699999
967,ПАО Вымпел-Коммуникации,Республика Марий Эл,7550000 - 7599999
967,ПАО Вымпел-Коммуникации,Приморский край,7540000 - 7549999
967,ПАО Вымпел-Коммуникации,Республика Марий Эл,7530000 - 7539999
967,ПАО Вымпел-Коммуникации,Приморский край,7510000 - 7529999
967,ПАО Вымпел-Коммуникации,Республика Башкортостан,7300000 - 7509999
967,ПАО Вымпел-Коммуникации,Самарская обл.,7200000 - 7299999
967,ПАО Вымпел-Коммуникации,Приморский край,7170000 - 7199999
967,ПАО Вымпел-Коммуникации,Ульяновская обл.,7150000 - 7169999
967,ПАО Вымпел-Коммуникации,Нижегородская обл.,7100000 - 7149999
967,ОАО МТТ,г. Москва * Московская область,7080000 - 7099999
967,ПАО Вымпел-Коммуникации,Пензенская обл.,7000000 - 7079999
967,ПАО Вымпел-Коммуникации,Республика Дагестан,6980000 - 6999999
967,ОАО МТТ,г. Москва * Московская область,6970000 - 6979999
967,ПАО Вымпел-Коммуникации,Краснодарский край,6960000 - 6969999
967,ОАО МТТ,г. Москва * Московская область,6920000 - 6959999
967,ПАО Вымпел-Коммуникации,Республика Чеченская,6900000 - 6919999
967,ПАО Вымпел-Коммуникации,Костромская обл.,6800000 - 6849999
967,ПАО Вымпел-Коммуникации,Ярославская обл.,6750000 - 6799999
967,ПАО Вымпел-Коммуникации,Краснодарский край,6400000 - 6749999
967,ПАО Вымпел-Коммуникации,Свердловская обл.,6300000 - 6399999
967,ПАО Вымпел-Коммуникации,Красноярский край,6280000 - 6299999
967,ПАО Вымпел-Коммуникации,Алтайский край,6260000 - 6279999
967,ПАО Вымпел-Коммуникации,г. Санкт-Петербург и Ленинградская область,6250000 - 6259999
967,ПАО Вымпел-Коммуникации,Республика Саха /Якутия/,6240000 - 6249999
967,ПАО Вымпел-Коммуникации,Новосибирская обл.,6230000 - 6239999
967,ПАО Вымпел-Коммуникации,Республика Хакасия,6220000 - 6229999
967,ПАО Вымпел-Коммуникации,Республика Бурятия,6200000 - 6219999
967,ПАО Вымпел-Коммуникации,Красноярский край,6000000 - 6199999
967,ПАО Вымпел-Коммуникации,г. Санкт-Петербург и Ленинградская область,5900000 - 5999999
967,ПАО Вымпел-Коммуникации,Республика Дагестан,5820000 - 5829999
967,ПАО Вымпел-Коммуникации,Краснодарский край,5800000 - 5819999
967,ПАО Вымпел-Коммуникации,г. Санкт-Петербург и Ленинградская область,5700000 - 5749999
967,ПАО Вымпел-Коммуникации,Воронежская обл.,5670000 - 5699999
967,ПАО Вымпел-Коммуникации,г. Санкт-Петербург и Ленинградская область,5600000 - 5649999
967,ОАО МТТ,г. Москва * Московская область,5560000 - 5599999
967,ООО Интернод,г. Москва и Московская область,5550000 - 5559999
967,ОАО МТТ,Свердловская обл.,5540000 - 5549999
967,ПАО Вымпел-Коммуникации,г. Санкт-Петербург и Ленинградская область,5500000 - 5539999
967,АО МТТ,Ямало-Ненецкий АО,5498000 - 5499999
967,АО МТТ,Ярославская обл.,5496000 - 5497999
967,АО МТТ,Чукотский АО,5494000 - 5495999
967,АО МТТ,Чувашская Республика,5492000 - 5493999
967,ООО Новые мобильные коммуникации,Ростовская обл.,5474000 - 5475999
967,ООО Новые мобильные коммуникации,Волгоградская обл.,5472000 - 5473999
967,ООО Новые мобильные коммуникации,Краснодарский край,5470000 - 5471999
967,ООО Новые мобильные коммуникации,Пермский край,5468000 - 5469999
967,ООО Новые мобильные коммуникации,Самарская обл.,5466000 - 5467999
967,ООО Новые мобильные коммуникации,Саратовская обл.,5464000 - 5465999
967,ООО Новые мобильные коммуникации,Республика Татарстан,5462000 - 5463999
967,ООО Новые мобильные коммуникации,Нижегородская обл.,5460000 - 5461999
967,ООО Новые мобильные коммуникации,Кемеровская обл.,5458000 - 5459999
967,ООО Новые мобильные коммуникации,Тюменская обл.,5456000 - 5457999
967,ООО Новые мобильные коммуникации,Омская обл.,5452000 - 5455999
967,ООО Новые мобильные коммуникации,Новосибирская обл.,5448000 - 5451999
967,ООО Новые мобильные коммуникации,Томская обл.,5441000 - 5447999
967,ООО Новые мобильные коммуникации,Оренбургская обл.,5435000 - 5440999
967,ООО Новые мобильные коммуникации,Воронежская обл.,5432000 - 5434999
967,ООО Новые мобильные коммуникации,Тульская обл.,5424000 - 5431999
967,ООО Новые мобильные коммуникации,Свердловская обл.,5411000 - 5423999
967,ООО Новые мобильные коммуникации,Ямало-Ненецкий АО,5406000 - 5410999
967,ООО Новые мобильные коммуникации,Красноярский край,5400000 - 5405999
967,ПАО Вымпел-Коммуникации,г. Санкт-Петербург и Ленинградская область,5300000 - 5399999
967,ПАО Вымпел-Коммуникации,г. Санкт-Петербург и Ленинградская область,5200000 - 5239999
967,ПАО Вымпел-Коммуникации,г. Санкт-Петербург и Ленинградская область,5100000 - 5149999
967,ПАО Вымпел-Коммуникации,Саратовская обл.,5000000 - 5099999
967,ОАО МТТ,г. Санкт-Петербург * Ленинградская область,4990000 - 4999999
967,ОАО МТТ,г. Москва * Московская область,4980000 - 4989999
967,ПАО Вымпел-Коммуникации,Самарская обл.,4800000 - 4979999
967,ПАО Вымпел-Коммуникации,Архангельская обл.,4790000 - 4799999
967,ПАО Вымпел-Коммуникации,Чувашская Республика,4700000 - 4789999
967,ПАО Вымпел-Коммуникации,Республика Татарстан,4600000 - 4699999
967,ПАО Вымпел-Коммуникации,Республика Башкортостан,4500000 - 4599999
967,ПАО Вымпел-Коммуникации,Пензенская обл.,4400000 - 4499999
967,ОАО МТТ,г. Москва * Московская область,4370000 - 4399999
967,ПАО Вымпел-Коммуникации,Тульская обл.,4350000 - 4369999
967,ПАО Вымпел-Коммуникации,г. Санкт-Петербург и Ленинградская область,4320000 - 4349999
967,ПАО Вымпел-Коммуникации,Тульская обл.,4300000 - 4319999
967,ПАО Вымпел-Коммуникации,Республика Кабардино-Балкарская,4100000 - 4299999
967,ПАО Вымпел-Коммуникации,Республика Дагестан,3900000 - 4099999
967,ПАО Вымпел-Коммуникации,Приморский край,3860000 - 3899999
967,ПАО Вымпел-Коммуникации,Тюменская обл.,3810000 - 3859999
967,ПАО Вымпел-Коммуникации,Алтайский край,3800000 - 3809999
967,ПАО Вымпел-Коммуникации,Республика Татарстан,3770000 - 3799999
967,ПАО Вымпел-Коммуникации,Ульяновская обл.,3760000 - 3769999
967,ПАО Вымпел-Коммуникации,Республика Татарстан,3600000 - 3759999
967,ПАО Вымпел-Коммуникации,г. Санкт-Петербург и Ленинградская область,3570000 - 3599999
967,ПАО Вымпел-Коммуникации,Калининградская обл.,3500000 - 3569999
967,ПАО Вымпел-Коммуникации,г. Санкт-Петербург и Ленинградская область,3460000 - 3499999
967,ПАО Вымпел-Коммуникации,Мурманская обл.,3450000 - 3459999
967,ПАО Вымпел-Коммуникации,г. Санкт-Петербург и Ленинградская область,3400000 - 3449999
967,ПАО Вымпел-Коммуникации,Астраханская обл.,3300000 - 3399999
967,ПАО Вымпел-Коммуникации,Краснодарский край,3000000 - 3299999
967,ПАО Вымпел-Коммуникации,г. Москва и Московская область,0 - 2999999
966,ООО Интернод,г. Москва и Московская область,9990000 - 9999999
966,ПАО Вымпел-Коммуникации,Оренбургская обл.,9680000 - 9729999
966,ПАО Вымпел-Коммуникации,Республика Ингушетия,9660000 - 9679999
966,ПАО Вымпел-Коммуникации,г. Санкт-Петербург * Ленинградская область,9200000 - 9649999
966,ПАО Вымпел-Коммуникации,г. Москва и Московская область,9000000 - 9199999
966,ПАО Вымпел-Коммуникации,г. Москва и Московская область,8900000 - 8999999
966,ОАО МТТ,г. Москва * Московская область,8890000 - 8899999
966,ООО Интернод,г. Москва и Московская область,8880000 - 8889999
966,ПАО Вымпел-Коммуникации,г. Санкт-Петербург и Ленинградская область,8500000 - 8799999
966,ПАО Вымпел-Коммуникации,г. Санкт-Петербург * Ленинградская область,8200000 - 8499999
966,ПАО Вымпел-Коммуникации,Республика Татарстан,8080000 - 8089999
966,ПАО Вымпел-Коммуникации,Республика Татарстан,8000000 - 8029999
966,ПАО Вымпел-Коммуникации,Пермский край,7900000 - 7999999
966,ПАО Вымпел-Коммуникации,Волгоградская обл.,7850000 - 7899999
966,ПАО Вымпел-Коммуникации,Тюменская обл.,7820000 - 7849999
966,ПАО Вымпел-Коммуникации,Самарская обл.,7800000 - 7819999
966,ПАО Вымпел-Коммуникации,Краснодарский край,7790000 - 7799999
966,ОАО МТТ,Воронежская обл.,7780000 - 7789999
966,ПАО Вымпел-Коммуникации,Краснодарский край,7700000 - 7779999
966,ПАО Вымпел-Коммуникации,Республика Дагестан,7690000 - 7699999
966,ПАО Вымпел-Коммуникации,Республика Северная Осетия - Алания,7680000 - 7689999
966,ПАО Вымпел-Коммуникации,Краснодарский край,7660000 - 7679999
966,ПАО Вымпел-Коммуникации,Тюменская обл.,7610000 - 7659999
966,ПАО Вымпел-Коммуникации,Краснодарский край,7600000 - 7609999
966,ПАО Вымпел-Коммуникации,г. Санкт-Петербург и Ленинградская область,7500000 - 7599999
966,ПАО Вымпел-Коммуникации,Краснодарский край,7490000 - 7499999
966,ПАО Вымпел-Коммуникации,Республика Дагестан,7410000 - 7489999
966,ПАО Вымпел-Коммуникации,Краснодарский край,7400000 - 7409999
966,ОАО МТТ,г. Москва * Московская область,7350000 - 7399999
966,ПАО Вымпел-Коммуникации,Свердловская обл.,7300000 - 7349999
966,ПАО Вымпел-Коммуникации,Республика Чеченская,7200000 - 7299999
966,ПАО Вымпел-Коммуникации,Свердловская обл.,7000000 - 7199999
966,ООО СкайНэт,г. Санкт-Петербург * Ленинградская область,6900000 - 6999999
966,ОАО МТТ,Свердловская обл.,6690000 - 6699999
966,ОАО МТТ,г. Москва * Московская область,6680000 - 6689999
966,ОАО МТТ,г. Москва * Московская область,6670000 - 6679999
966,ООО Интернод,г. Москва и Московская область,6665000 - 6669999
966,ООО Интернод,г. Москва и Московская область,6663000 - 6664999
966,ООО Интернод,г. Москва и Московская область,6660000 - 6662999
966,ПАО Вымпел-Коммуникации,Тульская обл.,6610000 - 6659999
966,ПАО Вымпел-Коммуникации,Ростовская обл.,6600000 - 6609999
966,ПАО Вымпел-Коммуникации,Чукотский АО,6000000 - 6009999
966,ПАО Вымпел-Коммуникации,Хабаровский край,5930000 - 5999999
966,ОАО МТТ,г. Москва * Московская область,5666000 - 5666999
966,АО МТТ,Калужская обл.,5664000 - 5665999
966,ОАО МТТ,г. Москва * Московская область,5550000 - 5559999
966,ПАО Вымпел-Коммуникации,Новосибирская обл.,5000000 - 5069999
966,ПАО Вымпел-Коммуникации,г. Москва * Московская область,4800000 - 4999999
966,ПАО Вымпел-Коммуникации,г. Москва * Московская область,4770000 - 4799999
966,ПАО Вымпел-Коммуникации,г. Москва * Московская область,4470000 - 4769999
966,ОАО МТТ,г. Москва * Московская область,4440000 - 4449999
966,ПАО Вымпел-Коммуникации,Курская обл.,4000000 - 4019999
966,ПАО Вымпел-Коммуникации,г. Москва и Московская область,3000000 - 3999999
966,ОАО МТТ,г. Москва * Московская область,2990000 - 2999999
966,ОАО МТТ,г. Москва * Московская область,2980000 - 2989999
966,ПАО Вымпел-Коммуникации,Пензенская обл.,2970000 - 2979999
966,ОАО МТТ,г. Москва * Московская область,2940000 - 2969999
966,ПАО Вымпел-Коммуникации,Приморский край,2700000 - 2939999
966,АО МТТ,Калининградская обл.,2678000 - 2679999
966,АО МТТ,Кабардино-Балкарская Республика,2676000 - 2677999
966,АО МТТ,Иркутская обл.,2674000 - 2675999
966,АО МТТ,Ивановская обл.,2672000 - 2673999
966,АО МТТ,Забайкальский край,2670000 - 2671999
966,ООО Сбербанк-Телеком,г. Москва * Московская область,2660000 - 2669999
966,ОАО МТТ,г. Москва * Московская область,2610000 - 2659999
966,ПАО Вымпел-Коммуникации,Республика Татарстан,2600000 - 2609999
966,ПАО Вымпел-Коммуникации,Республика Татарстан,2500000 - 2509999
966,ПАО Вымпел-Коммуникации,Чувашская Республика,2490000 - 2499999
966,ПАО Вымпел-Коммуникации,Республика Татарстан,2400000 - 2409999
966,ПАО Вымпел-Коммуникации,Самарская обл.,2390000 - 2399999
966,ПАО Вымпел-Коммуникации,Пензенская обл.,2260000 - 2279999
966,ООО Сбербанк-Телеком,Ярославская обл.,2230000 - 2259999
966,ОАО МТТ,г. Москва * Московская область,2220000 - 2229999
966,ПАО Вымпел-Коммуникации,Ростовская обл.,2060000 - 2069999
966,ОАО МТТ,г. Москва * Московская область,2010000 - 2059999
966,ООО Сбербанк-Телеком,г. Москва * Московская область,2000000 - 2009999
966,ПАО Вымпел-Коммуникации,г. Москва и Московская область,1000000 - 1999999
966,ПАО Вымпел-Коммуникации,г. Москва и Московская область,0 - 999999
965,ПАО Вымпел-Коммуникации,Новосибирская обл.,9990000 - 9999999
965,ПАО Вымпел-Коммуникации,Республика Саха /Якутия/,9930000 - 9989999
965,ПАО Вымпел-Коммуникации,Новосибирская обл.,9900000 - 9929999
965,ПАО Вымпел-Коммуникации,Омская обл.,9700000 - 9899999
965,ПАО Вымпел-Коммуникации,Республика Чеченская,9500000 - 9699999
965,ПАО Вымпел-Коммуникации,Республика Башкортостан,9200000 - 9499999
965,ПАО Вымпел-Коммуникации,Красноярский край,8900000 - 9199999
965,ПАО Вымпел-Коммуникации,Саратовская обл.,8800000 - 8899999
965,ПАО Вымпел-Коммуникации,Омская обл.,8700000 - 8799999
965,ПАО Вымпел-Коммуникации,Курганская обл.,8650000 - 8699999
965,ПАО Вымпел-Коммуникации,Республика Коми,8600000 - 8649999
965,ПАО Вымпел-Коммуникации,Челябинская обл.,8530000 - 8599999
965,ПАО Вымпел-Коммуникации,Удмуртская Республика,8400000 - 8529999
965,ПАО Вымпел-Коммуникации,Курганская обл.,8350000 - 8399999
965,ПАО Вымпел-Коммуникации,Ханты-Мансийский АО - Югра,8330000 - 8349999
965,ПАО Вымпел-Коммуникации,Свердловская обл.,8300000 - 8329999
965,ПАО Вымпел-Коммуникации,Новосибирская обл.,8200000 - 8299999
965,ПАО Вымпел-Коммуникации,г. Санкт-Петербург и Ленинградская область,8180000 - 8199999
965,ПАО Вымпел-Коммуникации,Республика Карелия,8170000 - 8179999
965,ПАО Вымпел-Коммуникации,г. Санкт-Петербург и Ленинградская область,8130000 - 8169999
965,ПАО Вымпел-Коммуникации,Псковская обл.,8100000 - 8129999
965,ПАО Вымпел-Коммуникации,Новгородская обл.,8050000 - 8099999
965,ПАО Вымпел-Коммуникации,Мурманская обл.,8000000 - 8049999
965,ПАО Вымпел-Коммуникации,г. Санкт-Петербург и Ленинградская область,7470000 - 7999999
965,ПАО Вымпел-Коммуникации,Республика Башкортостан,7460000 - 7469999
965,ПАО Вымпел-Коммуникации,Вологодская обл.,7350000 - 7459999
965,ПАО Вымпел-Коммуникации,Архангельская обл.,7310000 - 7349999
965,ПАО Вымпел-Коммуникации,Ненецкий АО,7300000 - 7309999
965,ПАО Вымпел-Коммуникации,Ярославская обл.,7250000 - 7299999
965,ПАО Вымпел-Коммуникации,Тверская обл.,7200000 - 7249999
965,ПАО Вымпел-Коммуникации,Республика Башкортостан,7190000 - 7199999
965,ПАО Вымпел-Коммуникации,Тамбовская обл.,7150000 - 7189999
965,ПАО Вымпел-Коммуникации,Рязанская обл.,7100000 - 7149999
965,ПАО Вымпел-Коммуникации,Калужская обл.,7000000 - 7099999
965,ПАО Вымпел-Коммуникации,Ульяновская обл.,6930000 - 6999999
965,ПАО Вымпел-Коммуникации,Оренбургская обл.,6900000 - 6929999
965,ПАО Вымпел-Коммуникации,Чувашская Республика,6800000 - 6899999
965,ПАО Вымпел-Коммуникации,Приморский край,6780000 - 6799999
965,ПАО Вымпел-Коммуникации,Амурская обл.,6770000 - 6779999
965,ПАО Вымпел-Коммуникации,Республика Саха /Якутия/,6760000 - 6769999
965,ПАО Вымпел-Коммуникации,Хабаровский край,6730000 - 6759999
965,ПАО Вымпел-Коммуникации,Амурская обл.,6700000 - 6729999
965,ПАО Вымпел-Коммуникации,Республика Башкортостан,6400000 - 6699999
965,ПАО Вымпел-Коммуникации,Пензенская обл.,6300000 - 6399999
965,ПАО Вымпел-Коммуникации,Республика Татарстан,5800000 - 6299999
965,ПАО Вымпел-Коммуникации,Пермский край,5500000 - 5799999
965,ПАО Вымпел-Коммуникации,Свердловская обл.,5000000 - 5499999
965,ПАО Вымпел-Коммуникации,Республика Кабардино-Балкарская,4950000 - 4999999
965,ПАО Вымпел-Коммуникации,Республика Дагестан,4850000 - 4949999
965,ПАО Вымпел-Коммуникации,Краснодарский край,4550000 - 4849999
965,ПАО Вымпел-Коммуникации,Астраханская обл.,4500000 - 4549999
965,ПАО Вымпел-Коммуникации,г. Москва и Московская область,2500000 - 4499999
965,ПАО Вымпел-Коммуникации,г. Москва и Московская область,2000000 - 2499999
965,ПАО Вымпел-Коммуникации,г. Москва и Московская область,1000000 - 1999999
965,ПАО Вымпел-Коммуникации,г. Санкт-Петербург и Ленинградская область,0 - 999999
964,ПАО Вымпел-Коммуникации,Саратовская обл.,9930000 - 9999999
964,ПАО Вымпел-Коммуникации,Самарская обл.,9660000 - 9929999
964,ПАО Вымпел-Коммуникации,Республика Башкортостан,9500000 - 9659999
964,ПАО Вымпел-Коммуникации,Краснодарский край,8900000 - 9499999
964,ПАО Вымпел-Коммуникации,Астраханская обл.,8800000 - 8899999
964,ПАО Вымпел-Коммуникации,Саратовская обл.,8780000 - 8799999
964,ПАО Вымпел-Коммуникации,Пензенская обл.,8650000 - 8779999
964,ПАО Вымпел-Коммуникации,Республика Марий Эл,8600000 - 8649999
964,ПАО Вымпел-Коммуникации,Ульяновская обл.,8550000 - 8599999
964,ПАО Вымпел-Коммуникации,Самарская обл.,8540000 - 8549999
964,ПАО Вымпел-Коммуникации,Республика Мордовия,8500000 - 8539999
964,ПАО Вымпел-Коммуникации,Саратовская обл.,8450000 - 8499999
964,ПАО Вымпел-Коммуникации,Республика Мордовия,8400000 - 8449999
964,ПАО Вымпел-Коммуникации,Нижегородская обл.,8300000 - 8399999
964,ПАО Вымпел-Коммуникации,Еврейская автономная обл.,8250000 - 8299999
964,ПАО Вымпел-Коммуникации,Иркутская обл.,8000000 - 8249999
964,ПАО Вымпел-Коммуникации,г. Москва и Московская область,7700000 - 7999999
964,ПАО Вымпел-Коммуникации,г. Москва и Московская область,7600000 - 7699999
964,ПАО Вымпел-Коммуникации,Иркутская обл.,7300000 - 7599999
964,ПАО Вымпел-Коммуникации,г. Москва и Московская область,7000000 - 7299999
964,ПАО Вымпел-Коммуникации,Владимирская обл.,6950000 - 6999999
964,ПАО Вымпел-Коммуникации,Новгородская обл.,6900000 - 6949999
964,ПАО Вымпел-Коммуникации,Мурманская обл.,6800000 - 6899999
964,ПАО Вымпел-Коммуникации,Псковская обл.,6750000 - 6799999
964,ПАО Вымпел-Коммуникации,Вологодская обл.,6600000 - 6749999
964,ПАО Вымпел-Коммуникации,Иркутская обл.,6500000 - 6599999
964,ПАО Вымпел-Коммуникации,г. Москва и Московская область,6200000 - 6499999
964,ПАО Вымпел-Коммуникации,Смоленская обл.,6150000 - 6199999
964,ПАО Вымпел-Коммуникации,г. Санкт-Петербург и Ленинградская область,6100000 - 6149999
964,ПАО Вымпел-Коммуникации,Новосибирская обл.,6060000 - 6099999
964,ПАО Вымпел-Коммуникации,Алтайский край,6000000 - 6059999
964,ПАО Вымпел-Коммуникации,г. Москва и Московская область,5500000 - 5999999
964,ПАО Вымпел-Коммуникации,Иркутская обл.,5400000 - 5499999
964,ПАО Вымпел-Коммуникации,г. Москва и Московская область,5000000 - 5399999
964,ПАО Вымпел-Коммуникации,Ивановская обл.,4900000 - 4999999
964,ПАО Вымпел-Коммуникации,Свердловская обл.,4850000 - 4899999
964,ПАО Вымпел-Коммуникации,Ярославская обл.,4820000 - 4849999
964,ПАО Вымпел-Коммуникации,Чукотский АО,4800000 - 4819999
964,ПАО Вымпел-Коммуникации,Еврейская автономная обл.,4750000 - 4799999
964,ПАО Вымпел-Коммуникации,Забайкальский край,4600000 - 4749999
964,ПАО Вымпел-Коммуникации,Магаданская обл.,4550000 - 4599999
964,ПАО Вымпел-Коммуникации,Приморский край,4300000 - 4549999
964,ПАО Вымпел-Коммуникации,Республика Саха /Якутия/,4150000 - 4299999
964,ПАО Вымпел-Коммуникации,Республика Бурятия,4000000 - 4149999
964,ПАО Вымпел-Коммуникации,г. Санкт-Петербург и Ленинградская область,3600000 - 3999999
964,ПАО Вымпел-Коммуникации,Иркутская обл.,3500000 - 3599999
964,ПАО Вымпел-Коммуникации,г. Санкт-Петербург и Ленинградская область,3200000 - 3499999
964,ПАО Вымпел-Коммуникации,Республика Карелия,3170000 - 3199999
964,ПАО Вымпел-Коммуникации,Псковская обл.,3130000 - 3169999
964,ПАО Вымпел-Коммуникации,Новгородская обл.,3100000 - 3129999
964,ПАО Вымпел-Коммуникации,Мурманская обл.,3070000 - 3099999
964,ПАО Вымпел-Коммуникации,Вологодская обл.,3030000 - 3069999
964,ПАО Вымпел-Коммуникации,Архангельская обл.,2900000 - 3029999
964,ПАО Вымпел-Коммуникации,Иркутская обл.,2600000 - 2899999
964,ПАО Вымпел-Коммуникации,Тюменская обл.,2590000 - 2599999
964,ПАО Вымпел-Коммуникации,Самарская обл.,2580000 - 2589999
964,ПАО Вымпел-Коммуникации,Кировская обл.,2500000 - 2579999
964,ПАО Вымпел-Коммуникации,Челябинская обл.,2400000 - 2499999
964,ПАО Вымпел-Коммуникации,Магаданская обл.,2380000 - 2399999
964,ПАО Вымпел-Коммуникации,Магаданская обл.,2360000 - 2379999
964,ПАО Вымпел-Коммуникации,Хабаровский край,2320000 - 2359999
964,ПАО Вымпел-Коммуникации,Приморский край,2310000 - 2319999
964,ПАО Вымпел-Коммуникации,Иркутская обл.,2100000 - 2309999
964,ПАО Вымпел-Коммуникации,Ямало-Ненецкий АО,2000000 - 2099999
964,ПАО Вымпел-Коммуникации,Пермский край,1850000 - 1999999
964,ПАО Вымпел-Коммуникации,Удмуртская Республика,1800000 - 1849999
964,ПАО Вымпел-Коммуникации,Ханты-Мансийский АО - Югра,1700000 - 1799999
964,ПАО Вымпел-Коммуникации,Республика Башкортостан,1680000 - 1699999
964,ПАО Вымпел-Коммуникации,Ярославская обл.,1670000 - 1679999
964,ПАО Вымпел-Коммуникации,Тверская обл.,1620000 - 1669999
964,ПАО Вымпел-Коммуникации,Рязанская обл.,1570000 - 1619999
964,ПАО Вымпел-Коммуникации,Костромская обл.,1500000 - 1569999
964,ПАО Вымпел-Коммуникации,Калужская обл.,1400000 - 1499999
964,ПАО Вымпел-Коммуникации,Рязанская обл.,1380000 - 1399999
964,ПАО Вымпел-Коммуникации,Ярославская обл.,1360000 - 1379999
964,ПАО Вымпел-Коммуникации,Тамбовская обл.,1300000 - 1359999
964,ПАО Вымпел-Коммуникации,Иркутская обл.,1000000 - 1299999
964,ПАО Вымпел-Коммуникации,Курганская обл.,990000 - 999999
964,ПАО Вымпел-Коммуникации,Ханты-Мансийский АО - Югра,970000 - 989999
964,ПАО Вымпел-Коммуникации,Новосибирская обл.,950000 - 969999
964,ПАО Вымпел-Коммуникации,Томская обл.,900000 - 949999
964,ПАО Вымпел-Коммуникации,Алтайский край,800000 - 899999
964,ПАО Вымпел-Коммуникации,Сахалинская обл.,780000 - 799999
964,ПАО Вымпел-Коммуникации,Республика Саха /Якутия/,760000 - 779999
964,ПАО Вымпел-Коммуникации,Республика Чеченская,600000 - 759999
